"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"1770","GO:0004846",1,0.980509827721341,0,2,"urate oxidase activity","MF",1
"1830","GO:0005035",1,0.970659448917579,0,3,"death receptor activity","MF",1
"1850","GO:0005105",1,0.98075898602082,0,2,"type 1 fibroblast growth factor receptor binding","MF",1
"1852","GO:0005111",1,0.98075898602082,0,2,"type 2 fibroblast growth factor receptor binding","MF",1
"1858","GO:0005119",1,0.953489409062388,0,5,"smoothened binding","MF",1
"1888","GO:0005215",1,0.801452585994099,0,23,"transporter activity","MF",1
"1906","GO:0005248",1,0.887519727462419,0,12,"voltage-gated sodium channel activity","MF",1
"1967","GO:0005460",1,0.990108087719271,0,1,"UDP-glucose transmembrane transporter activity","MF",1
"2150","GO:0005845",1,0.900079531171269,0,12,"mRNA cap binding complex","CC",1
"2316","GO:0006122",1,0.970872423823498,0,4,"mitochondrial electron transport, ubiquinol to cytochrome c","BP",1
"2373","GO:0006235",1,0.983946212103099,0,2,"dTTP biosynthetic process","BP",1
"2430","GO:0006336",1,0.932899306347381,0,7,NA,NA,1
"2468","GO:0006401",1,0.867058168242695,0,16,"RNA catabolic process","BP",1
"3100","GO:0007448",1,0.981255681505846,0,2,"anterior/posterior pattern specification, imaginal disc","BP",1
"3206","GO:0008028",1,0.930721033468915,0,8,"monocarboxylic acid transmembrane transporter activity","MF",1
"3243","GO:0008106",1,0.994791579401479,0,1,"alcohol dehydrogenase (NADP+) activity","MF",1
"3325","GO:0008258",1,0.959547922281432,0,5,"head involution","BP",1
"3363","GO:0008315",1,0.950428011415528,0,6,"G2/MI transition of meiotic cell cycle","BP",1
"3564","GO:0008716",1,0.935550581749049,0,12,"D-alanine-D-alanine ligase activity","MF",1
"3605","GO:0008812",1,0.980691159951587,0,2,"choline dehydrogenase activity","MF",1
"3651","GO:0008959",1,0.99284808132995,0,1,"phosphate acetyltransferase activity","MF",1
"3683","GO:0009015",1,0.995075337580424,0,1,"N-succinylarginine dihydrolase activity","MF",1
"3694","GO:0009041",1,0.97357890422191,0,3,"uridylate kinase activity","MF",1
"3765","GO:0009201",1,0.990591382469912,0,1,"ribonucleoside triphosphate biosynthetic process","BP",1
"3794","GO:0009258",1,0.981175079362882,0,2,"10-formyltetrahydrofolate catabolic process","BP",1
"3814","GO:0009301",1,0.971219795372802,0,3,"snRNA transcription","BP",1
"3848","GO:0009381",1,0.991040224029752,0,1,"excinuclease ABC activity","MF",1
"3882","GO:0009445",1,0.963734538421303,0,5,"putrescine metabolic process","BP",1
"3902","GO:0009536",1,0.824690298895271,0,23,"plastid","CC",1
"3939","GO:0009635",1,0.970639938859975,0,3,"response to herbicide","BP",1
"3994","GO:0009794",1,0.990958497050495,0,1,"regulation of mitotic cell cycle, embryonic","BP",1
"4053","GO:0009944",1,0.985860139883675,0,2,"polarity specification of adaxial/abaxial axis","BP",1
"4118","GO:0010091",1,0.970674596564569,0,3,"trichome branching","BP",1
"4133","GO:0010150",1,0.961144179538458,0,4,"leaf senescence","BP",1
"4149","GO:0010209",1,0.985860139883675,0,2,"vacuolar sorting signal binding","MF",1
"4172","GO:0010269",1,0.93934087756448,0,7,"response to selenium ion","BP",1
"4181","GO:0010312",1,0.950738314785577,0,6,"detoxification of zinc ion","BP",1
"4189","GO:0010340",1,0.976714337990492,0,3,"carboxyl-O-methyltransferase activity","MF",1
"4308","GO:0010666",1,0.931233663067324,0,8,"positive regulation of cardiac muscle cell apoptotic process","BP",1
"4536","GO:0014810",1,0.990108087719271,0,1,"positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion","BP",1
"4620","GO:0015141",1,0.962414919690656,0,4,"succinate transmembrane transporter activity","MF",1
"4652","GO:0015217",1,0.980850108766513,0,2,"ADP transmembrane transporter activity","MF",1
"4657","GO:0015226",1,0.898433406542513,0,11,"carnitine transmembrane transporter activity","MF",1
"4659","GO:0015228",1,0.980850108766513,0,2,"coenzyme A transmembrane transporter activity","MF",1
"4683","GO:0015295",1,0.973800427959009,0,3,"solute:proton symporter activity","MF",1
"4690","GO:0015333",1,0.946726479898955,0,6,"peptide:proton symporter activity","MF",1
"4726","GO:0015501",1,0.985668223966133,0,2,"glutamate:sodium symporter activity","MF",1
"4763","GO:0015697",1,0.990761214376367,0,1,"quaternary ammonium group transport","BP",1
"4773","GO:0015723",1,0.980833108522002,0,2,"bilirubin transport","BP",1
"4774","GO:0015729",1,0.962414919690656,0,4,"oxaloacetate transport","BP",1
"4789","GO:0015760",1,0.971336997346814,0,3,"glucose-6-phosphate transport","BP",1
"4828","GO:0015846",1,0.980405615567241,0,4,"polyamine transport","BP",1
"4839","GO:0015866",1,0.980850108766513,0,2,"ADP transport","BP",1
"4841","GO:0015868",1,0.980316023301899,0,2,"purine ribonucleotide transport","BP",1
"4935","GO:0016114",1,0.964549930337809,0,4,"terpenoid biosynthetic process","BP",1
"4948","GO:0016155",1,0.981175079362882,0,2,"formyltetrahydrofolate dehydrogenase activity","MF",1
"5115","GO:0016572",1,0.892125216775058,0,12,NA,NA,1
"5137","GO:0016601",1,0.908401612664411,0,11,"Rac protein signal transduction","BP",1
"5155","GO:0016645",1,0.975398888867505,0,3,"oxidoreductase activity, acting on the CH-NH group of donors","MF",1
"5174","GO:0016714",1,0.984371809408605,0,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen","MF",1
"5183","GO:0016741",1,0.962434874991388,0,8,"transferase activity, transferring one-carbon groups","MF",1
"5197","GO:0016774",1,0.99284808132995,0,1,"phosphotransferase activity, carboxyl group as acceptor","MF",1
"5250","GO:0016890",1,0.980382257559421,0,2,"site-specific endodeoxyribonuclease activity, specific for altered base","MF",1
"5395","GO:0018126",1,0.962435556700896,0,4,"protein hydroxylation","BP",1
"5474","GO:0019050",1,0.983802158459594,0,2,"suppression by virus of host apoptotic process","BP",1
"5485","GO:0019079",1,0.903317018340951,0,15,"viral genome replication","BP",1
"5575","GO:0019372",1,0.981608808791833,0,2,"lipoxygenase pathway","BP",1
"5621","GO:0019551",1,0.952204043464246,0,8,"glutamate catabolic process to 2-oxoglutarate","BP",1
"5623","GO:0019557",1,0.964042658420339,0,5,"histidine catabolic process to glutamate and formate","BP",1
"5664","GO:0019762",1,0.992103172545039,0,1,"glucosinolate catabolic process","BP",1
"5690","GO:0019829",1,0.918996323050998,0,10,"ATPase-coupled monoatomic cation transmembrane transporter activity","MF",1
"5700","GO:0019856",1,0.975663957576857,0,4,"pyrimidine nucleobase biosynthetic process","BP",1
"5739","GO:0019941",1,0.977285539747007,0,3,"modification-dependent protein catabolic process","BP",1
"5745","GO:0019964",1,0.882921733551385,0,15,"type II interferon binding","MF",1
"5831","GO:0021681",1,0.990108087719271,0,1,"cerebellar granular layer development","BP",1
"5853","GO:0021764",1,0.924078124007352,0,8,"amygdala development","BP",1
"5862","GO:0021779",1,0.995227073847585,0,1,"oligodendrocyte cell fate commitment","BP",1
"5877","GO:0021819",1,0.905364973871718,0,11,"layer formation in cerebral cortex","BP",1
"5920","GO:0021935",1,0.990108087719271,0,1,"cerebellar granule cell precursor tangential migration","BP",1
"5930","GO:0021960",1,0.952056390656001,0,5,"anterior commissure morphogenesis","BP",1
"5992","GO:0022834",1,0.993247860029715,0,1,"ligand-gated channel activity","MF",1
"6023","GO:0030011",1,0.98263678891591,0,2,"maintenance of cell polarity","BP",1
"6191","GO:0030291",1,0.953791437049008,0,5,"protein serine/threonine kinase inhibitor activity","MF",1
"6195","GO:0030297",1,0.955307982737978,0,6,"transmembrane receptor protein tyrosine kinase activator activity","MF",1
"6199","GO:0030305",1,0.990293079417771,0,1,"heparanase activity","MF",1
"6226","GO:0030346",1,0.94856974901523,0,6,"protein phosphatase 2B binding","MF",1
"6311","GO:0030579",1,0.980737366405531,0,2,"ubiquitin-dependent SMAD protein catabolic process","BP",1
"6466","GO:0031005",1,0.945831413495993,0,6,"filamin binding","MF",1
"6550","GO:0031167",1,0.934095978122912,0,9,"rRNA methylation","BP",1
"6592","GO:0031272",1,0.978121999470784,0,3,"regulation of pseudopodium assembly","BP",1
"6733","GO:0031547",1,0.983490941654715,0,2,"brain-derived neurotrophic factor receptor signaling pathway","BP",1
"6831","GO:0031955",1,0.990108087719271,0,1,"short-chain fatty acid-CoA ligase activity","MF",1
"6885","GO:0032052",1,0.982461754805483,0,2,"bile acid binding","MF",1
"6986","GO:0032308",1,0.970722651244326,0,3,"positive regulation of prostaglandin secretion","BP",1
"7005","GO:0032374",1,0.899308936991033,0,11,"regulation of cholesterol transport","BP",1
"7067","GO:0032471",1,0.955498251779923,0,5,"negative regulation of endoplasmic reticulum calcium ion concentration","BP",1
"7073","GO:0032479",1,0.951973306106764,0,5,"regulation of type I interferon production","BP",1
"7223","GO:0032839",1,0.873049002237624,0,16,"dendrite cytoplasm","CC",1
"7237","GO:0032886",1,0.990200985828213,0,1,"regulation of microtubule-based process","BP",1
"7305","GO:0033044",1,0.918291553132351,0,12,"regulation of chromosome organization","BP",1
"7309","GO:0033059",1,0.986828943737682,0,2,"cellular pigmentation","BP",1
"7396","GO:0033273",1,0.980393598881969,0,2,"response to vitamin","BP",1
"7473","GO:0033604",1,0.961359707153496,0,5,"negative regulation of catecholamine secretion","BP",1
"7659","GO:0034353",1,0.992387691250404,0,1,"mRNA 5'-diphosphatase activity","MF",1
"7686","GO:0034418",1,0.962121306245315,0,4,"urate biosynthetic process","BP",1
"7726","GO:0034512",1,0.993107789922996,0,1,"box C/D RNA binding","MF",1
"7749","GO:0034614",1,0.83485387479162,0,20,"cellular response to reactive oxygen species","BP",1
"7751","GO:0034618",1,0.956121352588118,0,5,"arginine binding","MF",1
"7778","GO:0034693",1,0.980362145874803,0,2,"U11/U12 snRNP","CC",1
"7819","GO:0034967",1,0.990220740379743,0,1,"Set3 complex","CC",1
"7866","GO:0035054",1,0.990108087719271,0,1,"embryonic heart tube anterior/posterior pattern specification","BP",1
"7949","GO:0035209",1,0.986331798124881,0,2,"pupal development","BP",1
"8026","GO:0035349",1,0.980850108766513,0,2,"coenzyme A transmembrane transport","BP",1
"8232","GO:0035855",1,0.91911631171856,0,9,"megakaryocyte development","BP",1
"8253","GO:0035899",1,0.990108087719271,0,1,"negative regulation of blood coagulation in another organism","BP",1
"8315","GO:0036065",1,0.989373351397611,0,2,"fucosylation","BP",1
"8352","GO:0036146",1,0.98049911985507,0,2,"cellular response to mycotoxin","BP",1
"8359","GO:0036156",1,0.91557691201848,0,9,"inner dynein arm","CC",1
"8379","GO:0036269",1,0.930787581508036,0,9,"swimming behavior","BP",1
"8382","GO:0036293",1,0.936667165902516,0,8,"response to decreased oxygen levels","BP",1
"8490","GO:0038028",1,0.970656403342536,0,3,"insulin receptor signaling pathway via phosphatidylinositol 3-kinase","BP",1
"8737","GO:0042328",1,0.990184088738636,0,1,"heparan sulfate N-acetylglucosaminyltransferase activity","MF",1
"8743","GO:0042338",1,0.985433327363876,0,2,"cuticle development involved in collagen and cuticulin-based cuticle molting cycle","BP",1
"8769","GO:0042407",1,0.95301217412177,0,5,"cristae formation","BP",1
"8785","GO:0042447",1,0.947241777225909,0,6,"hormone catabolic process","BP",1
"8789","GO:0042462",1,0.848454652629545,0,18,"eye photoreceptor cell development","BP",1
"8799","GO:0042482",1,0.990108087719271,0,1,"positive regulation of odontogenesis","BP",1
"8814","GO:0042531",1,0.862061918477532,0,17,"positive regulation of tyrosine phosphorylation of STAT protein","BP",1
"8821","GO:0042543",1,0.994728201355525,0,1,"protein N-linked glycosylation via arginine","BP",1
"8927","GO:0042772",1,0.990958497050495,0,1,"DNA damage response, signal transduction resulting in transcription","BP",1
"8969","GO:0042887",1,0.932964425987465,0,7,"amide transmembrane transporter activity","MF",1
"9035","GO:0043060",1,0.983031465139203,0,2,"meiotic metaphase I plate congression","BP",1
"9088","GO:0043176",1,0.990188911155227,0,1,"amine binding","MF",1
"9091","GO:0043184",1,0.97500402073938,0,3,"vascular endothelial growth factor receptor 2 binding","MF",1
"9094","GO:0043189",1,0.993872178763339,0,1,"H4/H2A histone acetyltransferase complex","CC",1
"9096","GO:0043194",1,0.86798833611384,0,16,"axon initial segment","CC",1
"9179","GO:0043366",1,0.980621292620674,0,2,"beta selection","BP",1
"9245","GO:0043518",1,0.914086534589312,0,12,"negative regulation of DNA damage response, signal transduction by p53 class mediator","BP",1
"9304","GO:0043618",1,0.981569430957524,0,2,"regulation of transcription from RNA polymerase II promoter in response to stress","BP",1
"9393","GO:0044089",1,0.867040871625294,0,16,"positive regulation of cellular component biogenesis","BP",1
"9429","GO:0044232",1,0.924233059756973,0,8,"organelle membrane contact site","CC",1
"9453","GO:0044294",1,0.970667212261069,0,3,"dendritic growth cone","CC",1
"9507","GO:0044398",1,0.990108087719271,0,1,"envenomation resulting in induction of edema in another organism","BP",1
"9513","GO:0044522",1,0.990108087719271,0,1,"envenomation resulting in myocyte killing in another organism","BP",1
"9706","GO:0045234",1,0.980833214774533,0,2,"protein palmitoleylation","BP",1
"9733","GO:0045321",1,0.957062889108538,0,5,"leukocyte activation","BP",1
"9811","GO:0045618",1,0.90532864918498,0,13,"positive regulation of keratinocyte differentiation","BP",1
"9919","GO:0045843",1,0.973614534769677,0,3,"negative regulation of striated muscle tissue development","BP",1
"10016","GO:0046081",1,0.987497162172477,0,2,"dUTP catabolic process","BP",1
"10041","GO:0046202",1,0.994635824687597,0,1,"cyanide biosynthetic process","BP",1
"10051","GO:0046314",1,0.931039831189608,0,9,"phosphocreatine biosynthetic process","BP",1
"10201","GO:0046697",1,0.954675214459871,0,5,"decidualization","BP",1
"10234","GO:0046824",1,0.961463300238289,0,4,"positive regulation of nucleocytoplasmic transport","BP",1
"10237","GO:0046827",1,0.854072072749774,0,18,"positive regulation of protein export from nucleus","BP",1
"10287","GO:0046934",1,0.993797751474806,0,1,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF",1
"10326","GO:0047025",1,0.986902281239269,0,2,"3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity","MF",1
"10356","GO:0047326",1,0.993797751474806,0,1,"inositol tetrakisphosphate 5-kinase activity","MF",1
"10385","GO:0047555",1,0.925375212527398,0,8,"3',5'-cyclic-GMP phosphodiesterase activity","MF",1
"10439","GO:0047981",1,0.991028156849958,0,1,"histidine N-acetyltransferase activity","MF",1
"10450","GO:0048015",1,0.829060345718939,0,19,"phosphatidylinositol-mediated signaling","BP",1
"10483","GO:0048078",1,0.980323883337282,0,2,"positive regulation of compound eye pigmentation","BP",1
"10510","GO:0048170",1,0.980491215221727,0,2,"positive regulation of long-term neuronal synaptic plasticity","BP",1
"10576","GO:0048343",1,0.980012123127435,0,3,"paraxial mesodermal cell fate commitment","BP",1
"10610","GO:0048485",1,0.904924167476953,0,13,"sympathetic nervous system development","BP",1
"10818","GO:0048874",1,0.982461754805483,0,2,"host-mediated regulation of intestinal microbiota composition","BP",1
"10864","GO:0050196",1,0.990200985828213,0,1,"[phosphorylase] phosphatase activity","MF",1
"10871","GO:0050220",1,0.990239172338553,0,1,"prostaglandin-E synthase activity","MF",1
"10879","GO:0050291",1,0.98049911985507,0,2,"sphingosine N-acyltransferase activity","MF",1
"10903","GO:0050459",1,0.990108320791972,0,1,"ethanolamine-phosphate phospho-lyase activity","MF",1
"10918","GO:0050518",1,0.995808634440351,0,1,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity","MF",1
"10925","GO:0050570",1,0.994923504369013,0,1,"4-hydroxythreonine-4-phosphate dehydrogenase activity","MF",1
"10932","GO:0050651",1,0.969226231934973,0,4,"dermatan sulfate proteoglycan biosynthetic process","BP",1
"10941","GO:0050667",1,0.942093019330957,0,6,"homocysteine metabolic process","BP",1
"10987","GO:0050779",1,0.992387691250404,0,1,"RNA destabilization","BP",1
"11186","GO:0051147",1,0.967588253176783,0,4,"regulation of muscle cell differentiation","BP",1
"11243","GO:0051271",1,0.974412971343046,0,3,NA,NA,1
"11309","GO:0051434",1,0.983624993103403,0,2,"BH3 domain binding","MF",1
"11455","GO:0051795",1,0.983192307722552,0,2,"positive regulation of timing of catagen","BP",1
"11457","GO:0051798",1,0.990293079417771,0,1,"positive regulation of hair follicle development","BP",1
"11489","GO:0051902",1,0.985054051691414,0,2,"negative regulation of mitochondrial depolarization","BP",1
