"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust"
"16283","GO:1990089",1,0.93288412682829,0,9,"response to nerve growth factor","BP",1
"16287","GO:1990111",1,0.990608737947676,0,1,"spermatoproteasome complex","CC",1
"16296","GO:1990134",1,0.990608737947676,0,1,"epithelial cell apoptotic process involved in palatal shelf morphogenesis","BP",1
"16298","GO:1990138",1,0.817047561472996,0,27,"neuron projection extension","BP",1
"16300","GO:1990164",1,0.990898013188169,0,1,NA,NA,1
"16307","GO:1990175",1,0.990608737947676,0,1,"EH domain binding","MF",1
"16324","GO:1990246",1,0.979758771532438,0,3,"uniplex complex","CC",1
"16332","GO:1990264",1,0.968765871587603,0,4,"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity","BP",1
"16344","GO:1990315",1,0.990608737947676,0,1,"Mcs4 RR-MAPKKK complex","CC",1
"16383","GO:1990450",1,0.990608737947676,0,1,"linear polyubiquitin binding","MF",1
"16400","GO:1990529",1,0.990608737947676,0,1,"glycosylphosphatidylinositol-mannosyltransferase I complex","CC",1
"16401","GO:1990531",1,0.97250803941055,0,3,"phospholipid-translocating ATPase complex","CC",1
"16407","GO:1990548",1,0.995212719965884,0,1,"mitochondrial FAD transmembrane transport","BP",1
"16420","GO:1990603",1,0.986167752656504,0,2,"dark adaptation","BP",1
"16423","GO:1990619",1,0.985736368364739,0,2,"histone H3-K9 deacetylation","BP",1
"16431","GO:1990679",1,0.99061229101218,0,1,"histone H4-K12 deacetylation","BP",1
"16451","GO:1990745",1,0.957832435877871,0,5,"EARP complex","CC",1
"16462","GO:1990776",1,0.990698910096658,0,1,"response to angiotensin","BP",1
"16482","GO:1990834",1,0.961829419948332,0,5,"response to odorant","BP",1
"16495","GO:1990883",1,0.990608737947676,0,1,"rRNA cytidine N-acetyltransferase activity","MF",1
"16512","GO:1990953",1,0.990608737947676,0,1,"intramanchette transport","BP",1
"16516","GO:1990963",1,0.990608737947676,0,1,"establishment of blood-retinal barrier","BP",1
"16540","GO:2000042",1,0.946817796277747,0,7,"negative regulation of double-strand break repair via homologous recombination","BP",1
"16546","GO:2000050",1,0.990608737947676,0,1,"regulation of non-canonical Wnt signaling pathway","BP",1
"16558","GO:2000077",1,0.990698910096658,0,1,"negative regulation of type B pancreatic cell development","BP",1
"16560","GO:2000081",1,0.990608737947676,0,1,"positive regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation","BP",1
"16563","GO:2000104",1,0.990608737947676,0,1,"negative regulation of DNA-templated DNA replication","BP",1
"16565","GO:2000107",1,0.990608737947676,0,1,"negative regulation of leukocyte apoptotic process","BP",1
"16581","GO:2000143",1,0.990608737947676,0,1,"negative regulation of DNA-templated transcription initiation","BP",1
"16611","GO:2000197",1,0.990608737947676,0,1,"regulation of ribonucleoprotein complex localization","BP",1
"16612","GO:2000200",1,0.953912475660841,0,5,"regulation of ribosomal subunit export from nucleus","BP",1
"16613","GO:2000203",1,0.990608737947676,0,1,"regulation of ribosomal large subunit export from nucleus","BP",1
"16615","GO:2000210",1,0.976527917724145,0,3,"positive regulation of anoikis","BP",1
"16621","GO:2000233",1,0.974048910365981,0,3,"negative regulation of rRNA processing","BP",1
"16623","GO:2000235",1,0.990608737947676,0,1,"regulation of tRNA processing","BP",1
"16624","GO:2000238",1,0.990608737947676,0,1,"regulation of tRNA export from nucleus","BP",1
"16627","GO:2000243",1,0.888736630771173,0,16,"positive regulation of reproductive process","BP",1
"16637","GO:2000271",1,0.990640694911491,0,1,"positive regulation of fibroblast apoptotic process","BP",1
"16640","GO:2000274",1,0.981305164780539,0,2,"regulation of epithelial cell migration, open tracheal system","BP",1
"16647","GO:2000290",1,0.990608737947676,0,1,"regulation of myotome development","BP",1
"16652","GO:2000301",1,0.955908097576912,0,5,"negative regulation of synaptic vesicle exocytosis","BP",1
"16663","GO:2000321",1,0.989163682337561,0,2,"positive regulation of T-helper 17 cell differentiation","BP",1
"16668","GO:2000343",1,0.945032265564813,0,7,"positive regulation of chemokine (C-X-C motif) ligand 2 production","BP",1
"16673","GO:2000348",1,0.990608737947676,0,1,"regulation of CD40 signaling pathway","BP",1
"16678","GO:2000360",1,0.990608737947676,0,1,"negative regulation of binding of sperm to zona pellucida","BP",1
"16679","GO:2000367",1,0.990608737947676,0,1,"regulation of acrosomal vesicle exocytosis","BP",1
"16680","GO:2000369",1,0.951300330758735,0,6,"regulation of clathrin-dependent endocytosis","BP",1
"16693","GO:2000394",1,0.982594167372096,0,2,"positive regulation of lamellipodium morphogenesis","BP",1
"16695","GO:2000401",1,0.990608737947676,0,1,"regulation of lymphocyte migration","BP",1
"16697","GO:2000405",1,0.990608737947676,0,1,"negative regulation of T cell migration","BP",1
"16699","GO:2000409",1,0.990608737947676,0,1,"positive regulation of T cell extravasation","BP",1
"16703","GO:2000435",1,0.97801263792783,0,4,"negative regulation of protein neddylation","BP",1
"16705","GO:2000438",1,0.990608737947676,0,1,"negative regulation of monocyte extravasation","BP",1
"16707","GO:2000466",1,0.990698910096658,0,1,"negative regulation of glycogen (starch) synthase activity","BP",1
"16727","GO:2000560",1,0.990608737947676,0,1,"positive regulation of CD24 production","BP",1
"16728","GO:2000566",1,0.990608737947676,0,1,"positive regulation of CD8-positive, alpha-beta T cell proliferation","BP",1
"16735","GO:2000588",1,0.990608737947676,0,1,"positive regulation of platelet-derived growth factor receptor-beta signaling pathway","BP",1
"16744","GO:2000618",1,0.990898013188169,0,1,"regulation of histone H4-K16 acetylation","BP",1
"16745","GO:2000619",1,0.972121396449033,0,3,"negative regulation of histone H4-K16 acetylation","BP",1
"16747","GO:2000624",1,0.990608737947676,0,1,"positive regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",1
"16749","GO:2000627",1,0.957722136258434,0,5,"positive regulation of miRNA catabolic process","BP",1
"16751","GO:2000630",1,0.990608737948127,0,1,"positive regulation of miRNA metabolic process","BP",1
"16755","GO:2000641",1,0.939112230900815,0,7,"regulation of early endosome to late endosome transport","BP",1
"16761","GO:2000649",1,0.990608737947676,0,1,"regulation of sodium ion transmembrane transporter activity","BP",1
"16763","GO:2000651",1,0.952174474812756,0,6,"positive regulation of sodium ion transmembrane transporter activity","BP",1
"16767","GO:2000670",1,0.990608737947676,0,1,"positive regulation of dendritic cell apoptotic process","BP",1
"16772","GO:2000677",1,0.990608737947676,0,1,"regulation of transcription regulatory region DNA binding","BP",1
"16777","GO:2000707",1,0.990608737947676,0,1,"positive regulation of dense core granule biogenesis","BP",1
"16779","GO:2000721",1,0.990608737947676,0,1,"positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation","BP",1
"16784","GO:2000730",1,0.990898013188169,0,1,"regulation of termination of RNA polymerase I transcription","BP",1
"16787","GO:2000738",1,0.954125906012906,0,7,"positive regulation of stem cell differentiation","BP",1
"16790","GO:2000742",1,0.990608737947676,0,1,"regulation of anterior head development","BP",1
"16791","GO:2000744",1,0.990608737948152,0,1,"positive regulation of anterior head development","BP",1
"16797","GO:2000761",1,0.995404568334072,0,1,"positive regulation of N-terminal peptidyl-lysine acetylation","BP",1
"16802","GO:2000767",1,0.954517734608181,0,5,"positive regulation of cytoplasmic translation","BP",1
"16803","GO:2000771",1,0.990608737947676,0,1,"positive regulation of establishment or maintenance of cell polarity regulating cell shape","BP",1
"16804","GO:2000772",1,0.911320288396439,0,11,"regulation of cellular senescence","BP",1
"16808","GO:2000779",1,0.990608737947676,0,1,"regulation of double-strand break repair","BP",1
"16816","GO:2000805",1,0.990608737947676,0,1,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled","BP",1
"16817","GO:2000807",1,0.990608737947676,0,1,"regulation of synaptic vesicle clustering","BP",1
"16823","GO:2000813",1,0.990608737947676,0,1,"negative regulation of barbed-end actin filament capping","BP",1
"16827","GO:2000821",1,0.990608737947676,0,1,"regulation of grooming behavior","BP",1
"16840","GO:2000904",1,0.990608737947676,0,1,"regulation of starch metabolic process","BP",1
"16841","GO:2000969",1,0.990608737947676,0,1,"positive regulation of AMPA receptor activity","BP",1
"16848","GO:2001013",1,0.990608737947676,0,1,"epithelial cell proliferation involved in renal tubule morphogenesis","BP",1
"16852","GO:2001023",1,0.990608737947676,0,1,"regulation of response to drug","BP",1
"16853","GO:2001024",1,0.990608737947676,0,1,"negative regulation of response to drug","BP",1
"16857","GO:2001031",1,0.990608737947676,0,1,"positive regulation of cellular glucuronidation","BP",1
"16862","GO:2001044",1,0.990608737947676,0,1,"regulation of integrin-mediated signaling pathway","BP",1
"16863","GO:2001045",1,0.990608737947676,0,1,"negative regulation of integrin-mediated signaling pathway","BP",1
"16874","GO:2001111",1,0.995404568334072,0,1,"positive regulation of lens epithelial cell proliferation","BP",1
"16887","GO:2001169",1,0.994313536166671,0,1,"regulation of ATP biosynthetic process","BP",1
"16890","GO:2001173",1,0.990608737947676,0,1,"regulation of histone H2B conserved C-terminal lysine ubiquitination","BP",1
"16891","GO:2001178",1,0.990608737947676,0,1,"positive regulation of mediator complex assembly","BP",1
"16896","GO:2001206",1,0.982524203254801,0,2,"positive regulation of osteoclast development","BP",1
"16909","GO:2001239",1,0.921539348205833,0,9,"regulation of extrinsic apoptotic signaling pathway in absence of ligand","BP",1
"5","GO:0000009",1,0.985408068344082,0,3,"alpha-1,6-mannosyltransferase activity","MF",1
"32","GO:0000062",1,0.860710841432366,0,18,"fatty-acyl-CoA binding","MF",1
"102","GO:0000224",1,0.971337842940933,0,4,"peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity","MF",1
"135","GO:0000292",1,0.98130516478018,0,2,"RNA fragment catabolic process","BP",1
"172","GO:0000390",1,0.973551935374544,0,3,"spliceosomal complex disassembly","BP",1
"173","GO:0000395",1,0.99090682366531,0,2,"mRNA 5'-splice site recognition","BP",1
"182","GO:0000407",1,0.876478484751379,0,15,"phagophore assembly site","CC",1
"186","GO:0000415",1,0.977312082826862,0,4,"negative regulation of histone H3-K36 methylation","BP",1
"192","GO:0000423",1,0.916714944263918,0,11,"mitophagy","BP",1
"193","GO:0000430",1,0.991982311660658,0,1,"regulation of transcription from RNA polymerase II promoter by glucose","BP",1
"276","GO:0000811",1,0.978960620442392,0,4,"GINS complex","CC",1
"284","GO:0000821",1,0.977312082826862,0,4,"regulation of arginine metabolic process","BP",1
"297","GO:0000839",1,0.945098553372321,0,7,"Hrd1p ubiquitin ligase ERAD-L complex","CC",1
"326","GO:0000967",1,0.995386979775227,0,2,"rRNA 5'-end processing","BP",1
"395","GO:0001518",1,0.927280128061742,0,8,"voltage-gated sodium channel complex","CC",1
"443","GO:0001642",1,0.990664088907421,0,1,"group III metabotropic glutamate receptor activity","MF",1
"462","GO:0001672",1,0.98130516478018,0,2,NA,NA,1
"485","GO:0001710",1,0.973204243262049,0,5,"mesodermal cell fate commitment","BP",1
"508","GO:0001746",1,0.990774830624782,0,1,"Bolwig's organ morphogenesis","BP",1
"617","GO:0001958",1,0.875486191305161,0,19,"endochondral ossification","BP",1
"655","GO:0002046",1,0.996081320788475,0,1,"opsin binding","MF",1
"735","GO:0002197",1,0.98130516478018,0,2,"xanthine dehydrogenase complex","CC",1
"771","GO:0002292",1,0.993421105283086,0,1,"T cell differentiation involved in immune response","BP",1
"779","GO:0002326",1,0.98130516478018,0,2,"B cell lineage commitment","BP",1
"790","GO:0002360",1,0.98130516478018,0,2,"T cell lineage commitment","BP",1
"833","GO:0002574",1,0.972114701055156,0,3,"thrombocyte differentiation","BP",1
"859","GO:0002690",1,0.984755547592481,0,2,"positive regulation of leukocyte chemotaxis","BP",1
"886","GO:0002764",1,0.929424458949282,0,11,"immune response-regulating signaling pathway","BP",1
"889","GO:0002785",1,0.98130516478018,0,2,"negative regulation of antimicrobial peptide production","BP",1
"923","GO:0002943",1,0.953824550056955,0,7,"tRNA dihydrouridine synthesis","BP",1
"1058","GO:0003310",1,0.98130516478018,0,2,"pancreatic A cell differentiation","BP",1
"1059","GO:0003311",1,0.98130516478018,0,2,"pancreatic D cell differentiation","BP",1
"1068","GO:0003330",1,0.98130516478018,0,2,"regulation of extracellular matrix constituent secretion","BP",1
"1088","GO:0003360",1,0.981305333622231,0,2,"brainstem development","BP",1
"1136","GO:0003726",1,0.977585529129108,0,3,"double-stranded RNA adenosine deaminase activity","MF",1
"1182","GO:0003871",1,0.987896702117865,0,2,"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity","MF",1
"1203","GO:0003909",1,0.972123624232205,0,3,"DNA ligase activity","MF",1
"1208","GO:0003914",1,0.996125288047151,0,1,"DNA (6-4) photolyase activity","MF",1
"1239","GO:0003958",1,0.962957836444361,0,4,"NADPH-hemoprotein reductase activity","MF",1
"1248","GO:0003975",1,0.9932985470055,0,1,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity","MF",1
"1265","GO:0003994",1,0.976348914944064,0,4,"aconitate hydratase activity","MF",1
"1289","GO:0004034",1,0.985411231556946,0,3,"aldose 1-epimerase activity","MF",1
"1345","GO:0004118",1,0.962957836443766,0,4,"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity","MF",1
"1351","GO:0004125",1,0.998220630575842,0,1,"L-seryl-tRNASec selenium transferase activity","MF",1
"1368","GO:0004143",1,0.922801667258963,0,11,"diacylglycerol kinase activity","MF",1
"1386","GO:0004169",1,0.975027499814333,0,3,"dolichyl-phosphate-mannose-protein mannosyltransferase activity","MF",1
"1426","GO:0004333",1,0.977312082826862,0,4,"fumarate hydratase activity","MF",1
"1454","GO:0004366",1,0.972897328639446,0,3,"glycerol-3-phosphate O-acyltransferase activity","MF",1
"1495","GO:0004438",1,0.903125538614403,0,14,"phosphatidylinositol-3-phosphate phosphatase activity","MF",1
"1502","GO:0004451",1,0.986732345971762,0,2,"isocitrate lyase activity","MF",1
"1563","GO:0004534",1,0.95053662802407,0,6,"5'-3' RNA exonuclease activity","MF",1
"1657","GO:0004676",1,0.990608737948084,0,1,"3-phosphoinositide-dependent protein kinase activity","MF",1
"1669","GO:0004698",1,0.962957836443766,0,4,"calcium-dependent protein kinase C activity","MF",1
"1688","GO:0004726",1,0.955810956077098,0,6,"non-membrane spanning protein tyrosine phosphatase activity","MF",1
"1691","GO:0004730",1,0.981307915430505,0,2,"pseudouridylate synthase activity","MF",1
"1701","GO:0004747",1,0.992542965491593,0,2,"ribokinase activity","MF",1
"1712","GO:0004764",1,0.994880891023279,0,1,"shikimate 3-dehydrogenase (NADP+) activity","MF",1
"1715","GO:0004768",1,0.984214101389112,0,3,"stearoyl-CoA 9-desaturase activity","MF",1
