"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1164 0.262957162466542 2 20 "GO:0071425" "hematopoietic stem cell proliferation" 0.724691189169862
3376 0.104466781345882 4 5 "GO:0071455" "cellular response to hyperoxia" 0.517868719280966
1202 0.0405518636225381 2 63 "GO:0071456" "cellular response to hypoxia" 0.325144030201271
-2116 0.10083555038544 2 13 "GO:0071459" "protein localization to chromosome, centromeric region" 0.51078390263489
-2249 0.0938018746134201 4 12 "GO:0071466" "cellular response to xenobiotic stimulus" 0.489876494181468
-711 0.426954046888947 2 27 "GO:0071467" "cellular response to pH" 0.842302105827421
-1284 0.206022135276987 5 21 "GO:0071468;GO:0010447" "response to acidic pH" 0.667982077511349
1229 0.262220704773878 2 18 "GO:0071470" "cellular response to osmotic stress" 0.724406676864743
-186 0.646978930999341 4 132 "GO:0071478" "cellular response to radiation" 0.915791863228901
140 0.841781740735435 2 44 "GO:0071479" "cellular response to ionizing radiation" 0.963964672308524
993 0.305763657302116 3 23 "GO:0071480" "cellular response to gamma radiation" 0.75692200774379
-1169 0.573957892485934 3 5 "GO:0071492;GO:0070141" "cellular response to UV-A" 0.892670401614092
2195 0.247518773078945 7 6 "GO:0071493" "cellular response to UV-B" 0.713591202942845
-909 0.662008402924334 7 5 "GO:0071494" "cellular response to UV-C" 0.920915347799148
768 0.000155193927690505 2 542 "GO:0071495" "cellular response to endogenous stimulus" 0.00822823424240992
56 0.969465644651838 2 10 "GO:0071498" "cellular response to fluid shear stress" 0.991820232065401
1158 0.577700040505258 2 5 "GO:0071501;GO:0006991" "cellular response to sterol depletion" 0.893581027452059
1065 0.608513812570923 2 5 "GO:0071503" "response to heparin" 0.905284529178922
1360 0.273723630392251 3 14 "GO:0071526" "semaphorin-plexin signaling pathway" 0.73368515857478
2170 0.0173707780916855 2 26 "GO:0071542" "dopaminergic neuron differentiation" 0.19775689496199
-426 0.610232289461638 2 31 "GO:0071548" "response to dexamethasone" 0.90542728023266
-170 0.873075023808881 4 19 "GO:0071549" "cellular response to dexamethasone stimulus" 0.971304687758601
-1518 0.144402190704367 2 20 "GO:0071554" "cell wall organization or biogenesis" 0.587130970008377
-800 0.568311195632081 3 11 "GO:0071555" "cell wall organization" 0.891878646968954
-453 0.588113543830689 2 31 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.898717567528259
427 0.750163877357396 2 12 "GO:0071577" "zinc ion transmembrane transport" 0.937981282554464
316 0.867759811463932 3 6 "GO:0071585;GO:0098849;GO:0140961" "detoxification of cadmium ion" 0.969688424597316
-3530 0.0628838054499438 2 6 "GO:0071599" "otic vesicle development" 0.4000847370741
97 0.962854329320792 2 5 "GO:0071600" "otic vesicle morphogenesis" 0.990293446687207
-835 0.570091588131151 3 10 "GO:0071603" "endothelial cell-cell adhesion" 0.891878646968954
-867 0.361061759431886 3 24 "GO:0071616;GO:0035384" "thioester biosynthetic process" 0.805985605636798
132 0.904191832912077 5 18 "GO:0071622" "regulation of granulocyte chemotaxis" 0.97826734031778
918 0.576431879112064 2 8 "GO:0071634" "regulation of transforming growth factor beta production" 0.893581027452059
-1769 0.351447708802505 3 6 "GO:0071637" "regulation of monocyte chemotactic protein-1 production" 0.797181252976755
2048 0.0074428599321957 2 37 "GO:0071674" "mononuclear cell migration" 0.119407496376177
396 0.619403410304912 2 34 "GO:0071675" "regulation of mononuclear cell migration" 0.90647181523855
71 0.968017430893509 2 7 "GO:0071676" "negative regulation of mononuclear cell migration" 0.991230276691893
397 0.669241597600442 2 25 "GO:0071677" "positive regulation of mononuclear cell migration" 0.922188245716068
810 0.622425180317496 9 8 "GO:0071679" "commissural neuron axon guidance" 0.907034827364574
211 0.521084243081917 3 203 "GO:0071695;GO:0021700" "developmental maturation" 0.88015920163034
388 0.474119958771683 -1 74 "GO:0071702" "obsolete organic substance transport" 0.866210581147901
1030 0.0296433359404556 -1 97 "GO:0071704" "obsolete organic substance metabolic process" 0.274583113445119
124 0.418709918657727 4 985 "GO:0071705" "nitrogen compound transport" 0.83616571779009
418 0.50984330867501 3 54 "GO:0071709" "membrane assembly" 0.876364144268267
-703 0.499090119336612 3 20 "GO:0071711" "basement membrane organization" 0.873595349593962
362 0.787377949272511 -1 12 "GO:0071712" "obsolete ER-associated misfolded protein catabolic process" 0.950522380994758
2325 1.76029667170364e-05 3 74 "GO:0071715" "icosanoid transport" 0.00153118305802721
1733 0.00231949239333055 7 67 "GO:0071716;GO:0015747;GO:0015732;GO:0070729" "prostaglandin transport" 0.0547759258239639
1437 0.41344894917182 4 7 "GO:0071724" "response to diacyl bacterial lipopeptide" 0.835755374015803
-338 0.764802664429756 5 17 "GO:0071732;GO:0071731;GO:1902170" "response to nitric oxide" 0.944137087429464
-469 0.607299535926705 2 26 "GO:0071763" "nuclear membrane organization" 0.904691500849288
1222 0.325666268849955 2 14 "GO:0071773;GO:0071772" "response to BMP" 0.776771259077849
733 0.35817798827069 3 34 "GO:0071774" "response to fibroblast growth factor" 0.802405175333171
-747 0.533676520602621 6 15 "GO:0071786" "endoplasmic reticulum tubular network organization" 0.885340389949613
1252 0.50959116122158 4 6 "GO:0071800" "podosome assembly" 0.876364144268267
1596 0.400569367839716 3 6 "GO:0071801" "regulation of podosome assembly" 0.830430479290236
1166 0.00967721950666996 2 107 "GO:0071805" "potassium ion transmembrane transport" 0.13778281584049
1176 0.086753011544258 5 46 "GO:0071806" "protein transmembrane transport" 0.474261067486721
644 0.631484486810753 2 12 "GO:0071827;GO:0071825" "protein-lipid complex organization" 0.909646541251109
-1601 0.276162543068206 2 10 "GO:0071872;GO:0071871" "response to epinephrine" 0.735714756160726
296 0.840495459278813 2 10 "GO:0071875" "adrenergic receptor signaling pathway" 0.963964672308524
-1014 0.564086959987587 2 7 "GO:0071896;GO:1905605;GO:1905603;GO:2000250" "protein localization to adherens junction" 0.891878646968954
-828 0.0299185296908121 2 150 "GO:0071897" "DNA biosynthetic process" 0.276213026183667
-156 0.626083130528385 2 213 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.90765749678425
89 0.873836744940824 5 69 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.971399809317852
-84 0.844219435049318 4 120 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.963964672308524
1208 0.0753219980134391 2 47 "GO:0071907" "determination of digestive tract left/right asymmetry" 0.444663375334905
418 0.622282718322961 4 30 "GO:0071985;GO:0032509" "multivesicular body sorting pathway" 0.907034827364574
-1749 0.101198893524082 4 19 "GO:0072001" "renal system development" 0.511663930096886
-1456 0.483732242194877 2 5 "GO:0072002" "Malpighian tubule development" 0.869865906548977
942 0.244734011261703 3 33 "GO:0072006" "nephron development" 0.71294308775191
1131 0.289164931140817 5 19 "GO:0072015;GO:0072310" "podocyte development" 0.745811254012183
10 0.993495692166929 2 16 "GO:0072017" "distal tubule development" 0.997856661737026
218 0.851144642618277 2 16 "GO:0072044" "collecting duct development" 0.964094082911129
1796 0.221983500656336 2 10 "GO:0072070" "loop of Henle development" 0.686164435399124
324 0.354641470387264 3 178 "GO:0072073" "kidney epithelium development" 0.800906086207019
-3448 0.0972742315435813 6 5 "GO:0072075;GO:0072074" "metanephric mesenchyme development" 0.500485810538925
-361 0.77178043017871 2 14 "GO:0072078;GO:0061333;GO:0072088" "renal tubule morphogenesis" 0.946753913468566
1434 0.354842068192159 6 9 "GO:0072079" "nephron tubule formation" 0.800906086207019
299 0.544442993805109 5 89 "GO:0072080;GO:0061326;GO:0072009" "renal tubule development" 0.88883112800969
1127 0.14631196512162 2 36 "GO:0072089" "stem cell proliferation" 0.590979590160531
-396 0.605091933700361 5 37 "GO:0072091" "regulation of stem cell proliferation" 0.904691500849288
943 0.417284954691212 2 16 "GO:0072104" "glomerular capillary formation" 0.83616571779009
-3580 0.0850850999178361 3 5 "GO:0072111" "cell proliferation involved in kidney development" 0.470325840755948
1771 0.394449889612972 4 5 "GO:0072112;GO:0072311" "podocyte differentiation" 0.828329888900571
-2638 0.204581429824091 3 5 "GO:0072116;GO:0072003" "pronephros formation" 0.666643389483096
-737 0.539501045299702 2 15 "GO:0072132" "mesenchyme morphogenesis" 0.886924631900298
-1217 0.488768967799256 4 7 "GO:0072148" "epithelial cell fate commitment" 0.870105793769042
3011 0.147545681074897 2 5 "GO:0072172" "mesonephric tubule formation" 0.592492284494081
553 0.736756600709315 4 8 "GO:0072176" "nephric duct development" 0.934053152440594
2742 0.148593007057666 2 6 "GO:0072197" "ureter morphogenesis" 0.593249186260989
-653 0.731019272952949 5 6 "GO:0072202" "cell differentiation involved in metanephros development" 0.932013454018916
3510 0.0913474968299356 3 5 "GO:0072205" "metanephric collecting duct development" 0.486633028566748
-1250 0.122816661689639 2 33 "GO:0072234;GO:0072170;GO:0072243;GO:0072207" "metanephric epithelium development" 0.551832409706393
941 0.0278034231873423 2 119 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.264132520279752
253 0.728314077743993 2 41 "GO:0072331" "signal transduction by p53 class mediator" 0.931514251435428
317 0.73330950480203 4 25 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.932799348148496
-310 0.618737124862002 5 56 "GO:0072337" "modified amino acid transport" 0.906278521310336
-1018 0.535809353325963 4 8 "GO:0072344" "rescue of stalled ribosome" 0.885644498208324
95 0.87962237706705 4 55 "GO:0072348" "sulfur compound transport" 0.97234240399685
-10 0.993083071505138 2 15 "GO:0072350" "tricarboxylic acid metabolic process" 0.997856661737026
1029 0.125852494665698 4 48 "GO:0072359" "circulatory system development" 0.557375368181337
1615 0.164769399735863 2 16 "GO:0072383;GO:0072386" "plus-end-directed organelle transport along microtubule" 0.618994975700523
677 0.289915039638218 3 53 "GO:0072384" "organelle transport along microtubule" 0.745947750506892
-1233 0.274374720090468 2 17 "GO:0072488" "ammonium transmembrane transport" 0.733995226690839
2949 0.0933530664254453 2 7 "GO:0072499" "photoreceptor cell axon guidance" 0.488896068476438
839 0.632904868705342 -1 7 "GO:0072507" "obsolete divalent inorganic cation homeostasis" 0.910362974261241
-1274 0.539978502557454 2 5 "GO:0072513" "positive regulation of secondary heart field cardioblast proliferation" 0.887005111754897
-594 0.717907082870277 3 8 "GO:0072520" "seminiferous tubule development" 0.931394796079365
633 0.504978457608825 2 24 "GO:0072525" "pyridine-containing compound biosynthetic process" 0.874205654011157
-213 0.884940091209877 2 10 "GO:0072530;GO:1901679" "purine-containing compound transmembrane transport" 0.973416614851884
-615 0.708488895403048 3 8 "GO:0072576" "liver morphogenesis" 0.928417426121942
-20 0.991484489002531 5 6 "GO:0072578" "neurotransmitter-gated ion channel clustering" 0.997577110116951
-262 0.821685143244222 2 16 "GO:0072583" "clathrin-dependent endocytosis" 0.96059233379841
1667 0.00639418653732672 2 58 "GO:0072593" "reactive oxygen species metabolic process" 0.106460064674924
-405 0.233422777002622 2 189 "GO:0072594" "establishment of protein localization to organelle" 0.698072581109001
-851 0.402086137175861 2 21 "GO:0072599" "establishment of protein localization to endoplasmic reticulum" 0.830430479290236
-567 0.408633214086831 2 46 "GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.833562958430811
-348 0.147979776227663 3 382 "GO:0072657;GO:0051668" "localization within membrane" 0.592492284494081
-124 0.712753297247422 2 193 "GO:0072659;GO:1990778" "protein localization to cell periphery" 0.929685474643017
-342 0.799016154355706 5 12 "GO:0072663;GO:0072662" "protein localization to peroxisome" 0.95310112091241
-542 0.384128977370327 2 56 "GO:0072665" "protein localization to vacuole" 0.822919342909087
-2429 0.242785262673148 2 5 "GO:0072673" "lamellipodium morphogenesis" 0.710986616150139
-351 0.777507132585781 3 14 "GO:0072676" "lymphocyte migration" 0.946753913468566
1261 0.506607072702661 6 6 "GO:0072697" "protein localization to cell cortex" 0.875320165653542
-2732 0.00710501146320381 3 21 "GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.115653797706595
-1209 0.410911918160653 3 10 "GO:0072711;GO:0072710" "response to hydroxyurea" 0.833562958430811
672 0.72317162211916 2 6 "GO:0075522" "IRES-dependent viral translational initiation" 0.931514251435428
-1256 0.545912294398539 3 5 "GO:0075733" "intracellular transport of virus" 0.889280326462547
-364 0.79536646552967 -1 11 "GO:0080009" "obsolete mRNA methylation" 0.952940375561023
-414 0.8012693021488 -1 8 "GO:0080111" "obsolete DNA demethylation" 0.953417972029837
714 8.4624802438659e-07 4 1105 "GO:0080134" "regulation of response to stress" 0.000134601792907433
32 0.897885047164647 2 346 "GO:0080135" "regulation of cellular response to stress" 0.975547101126998
-1320 0.422169509450893 4 8 "GO:0080154" "regulation of fertilization" 0.837976825049647
-522 0.70965872944792 -1 11 "GO:0080182" "obsolete histone H3-K4 trimethylation" 0.928417426121942
626 0.741415995848568 2 6 "GO:0085020" "protein K6-linked ubiquitination" 0.935296362766594
1223 0.325100328490272 5 14 "GO:0085029" "extracellular matrix assembly" 0.776752587427186
-621 0.457766766107511 2 31 "GO:0086001" "cardiac muscle cell action potential" 0.854839094518021
-909 0.359625910381258 6 22 "GO:0086002" "cardiac muscle cell action potential involved in contraction" 0.80500098234518
-120 0.905656371045169 2 21 "GO:0086004;GO:1903115" "regulation of actin filament-based movement" 0.97826734031778
-86 0.960821745354486 2 7 "GO:0086005" "ventricular cardiac muscle cell action potential" 0.989738590318915
670 0.541118019432782 2 18 "GO:0086009" "membrane repolarization" 0.887744806262237
1738 0.215131716173138 5 11 "GO:0086010;GO:0086012" "membrane depolarization during action potential" 0.68094731112903
-39 0.97692892684697 6 12 "GO:0086013;GO:0086011;GO:0099622" "cardiac muscle cell membrane repolarization" 0.993614223776052
175 0.845426382881451 2 27 "GO:0086019;GO:0086070" "cell-cell signaling involved in cardiac conduction" 0.963964672308524
1929 0.353619479773579 4 5 "GO:0086036" "regulation of cardiac muscle cell membrane potential" 0.799593681518893
431 0.558216739132244 2 40 "GO:0086065" "cell communication involved in cardiac conduction" 0.891079856160361
-1365 0.406294803615706 4 8 "GO:0086066" "atrial cardiac muscle cell to AV node cell communication" 0.831215303557165
440 0.664795636190773 2 21 "GO:0086091;GO:0061337" "cardiac conduction" 0.921697559065087
-1946 0.185720083982891 3 10 "GO:0089709;GO:0015801" "aromatic amino acid transport" 0.645383088347537
-183 0.829717057813822 2 30 "GO:0089718" "amino acid import across plasma membrane" 0.961285273820246
-200 0.877044992968518 3 13 "GO:0090009" "primitive streak formation" 0.97234240399685
-75 0.948537359698819 3 16 "GO:0090023;GO:0071624;GO:0090022" "regulation of neutrophil chemotaxis" 0.986559624533522
33 0.98740942289534 3 5 "GO:0090025" "regulation of monocyte chemotaxis" 0.996358212299865
517 0.646626379546287 4 17 "GO:0090030" "regulation of steroid hormone biosynthetic process" 0.915791863228901
355 0.864459710195471 2 5 "GO:0090031" "positive regulation of steroid hormone biosynthetic process" 0.968875690151021
290 0.868867762252445 2 7 "GO:0090036" "regulation of protein kinase C signaling" 0.970697738803805
